productid,quantity,event,messageid,userid,orderid
product-146,1,OrderEvent,7821cc2a-277b-4126-ba4b-509bf2889d2b,user-12,50246
product-26,3,OrderEvent,5dd141e3-7633-48a2-afa5-dc498b28dfc1,user-165,50247
product-118,1,OrderEvent,96f37cd7-1094-4c97-bb4c-29be3e5ffb65,user-84,50248
product-595,2,OrderEvent,96f37cd7-1094-4c97-bb4c-29be3e5ffb65,user-84,50248
product-479,3,OrderEvent,40322aa6-b7da-4226-b185-344b48c4be9d,user-405,50249
product-61,2,OrderEvent,b977d0be-f853-4310-aba3-a7aa64a02a5f,user-36,50250
product-980,2,OrderEvent,b977d0be-f853-4310-aba3-a7aa64a02a5f,user-36,50250
product-472,2,OrderEvent,2e33440c-f81d-4745-baaf-3be7f1c6891e,user-332,50251
product-410,3,OrderEvent,7131a795-ab78-41ad-9276-58121bf8a00b,user-151,50252
product-389,3,OrderEvent,45acb4a3-016f-45e8-9a0c-cf842fee8891,user-31,50253
product-73,3,OrderEvent,59f7d82e-6b1a-4f31-9a3d-52202c2f20d8,user-17,50254
product-417,1,OrderEvent,013de559-4c13-44a2-a79d-b7c1e5026f0a,user-303,50255
product-87,1,OrderEvent,4c789a1a-0666-4b83-9341-7255cbd14c44,user-73,50256
product-75,1,OrderEvent,4c789a1a-0666-4b83-9341-7255cbd14c44,user-73,50256
product-600,1,OrderEvent,1c89428e-ac29-4b93-bd7d-505af964bc03,user-64,50257
product-519,1,OrderEvent,aba12747-7b2a-4fc4-aa3b-a4c7e0be8b0d,user-264,50258
product-323,3,OrderEvent,8ae995a8-5bdb-4018-9009-98faab93b726,user-198,50259
product-199,3,OrderEvent,dea67be2-fb5c-4c5c-88fc-3de18b1d2138,user-18,50260
product-349,1,OrderEvent,dea67be2-fb5c-4c5c-88fc-3de18b1d2138,user-18,50260
product-59,3,OrderEvent,688ad99c-fba7-4ffb-a6e3-d32d35852985,user-253,50261
product-46,3,OrderEvent,2264db16-e9db-4e62-8d22-f530f8fabe7e,user-87,50262
product-616,3,OrderEvent,dcfa64ce-cdb8-496f-b934-af0fb0dc2ebc,user-345,50263
product-203,1,OrderEvent,c32a932d-ce40-4795-8ff1-d5848f0dc00e,user-327,50264
product-20,2,OrderEvent,c32a932d-ce40-4795-8ff1-d5848f0dc00e,user-327,50264
product-130,2,OrderEvent,d4a0eb67-7200-45b9-a805-7e96411e3229,user-77,50265
product-113,3,OrderEvent,ce6460bf-9bc2-4e3f-9ef7-46b6dab26e3d,user-267,50266
product-200,1,OrderEvent,a970efb3-821f-48ca-8694-60850d3b75c8,user-160,50267
product-231,2,OrderEvent,6b4a68a5-4fd1-4ffb-ad20-40c5851045d4,user-66,50268
product-234,3,OrderEvent,7ace9dcc-6596-4c90-b76c-df7987885911,user-285,50269
product-277,3,OrderEvent,a590d074-d661-4150-a9dc-54c81a6c7a88,user-169,50270
product-109,2,OrderEvent,a590d074-d661-4150-a9dc-54c81a6c7a88,user-169,50270
product-186,2,OrderEvent,cd745ca9-fa39-403d-ab8a-8e4809a1fba1,user-291,50271
product-131,3,OrderEvent,03c325e2-9b1d-4f5f-8640-1f7cac706821,user-58,50272
product-29,1,OrderEvent,03c325e2-9b1d-4f5f-8640-1f7cac706821,user-58,50272
product-701,1,OrderEvent,69cf5172-b08c-42ea-8836-f591a09e7bda,user-216,50273
product-558,3,OrderEvent,c535cd78-b1e6-4ccd-8f61-aa22ad7b8681,user-269,50274
product-22,3,OrderEvent,d43f9be3-8411-4824-b1b5-ab6133afb614,user-151,50275
product-154,2,OrderEvent,aa19a2db-3a69-4731-ba9b-3f575cff02c9,user-450,50276
product-170,3,OrderEvent,15d18d3b-c918-4c26-8663-ed80491b5018,user-44,50277
product-383,2,OrderEvent,ec8fecaa-50ba-4c1d-8e67-7c401583e6fb,user-379,50278
product-471,2,OrderEvent,280374d8-063a-45ce-ac6e-126aabb61e96,user-251,50279
product-275,3,OrderEvent,edadda56-d75c-4139-b323-3b8378def204,user-346,50280
product-183,1,OrderEvent,edadda56-d75c-4139-b323-3b8378def204,user-346,50280
product-140,2,OrderEvent,ec710f89-3855-44af-a1a9-d8be93c6ab47,user-61,50281
product-12,2,OrderEvent,dc589592-2853-4924-bc43-6880f72982bf,user-44,50282
product-174,2,OrderEvent,95dd3645-f7af-4aaf-b291-11c9aaa49bbb,user-268,50283
product-431,3,OrderEvent,31823293-4091-4f2a-8f30-8e8376b2691b,user-20,50284
product-87,3,OrderEvent,4774ddc8-0ec3-4e3e-916a-ebdf403616fb,user-5,50285
product-302,3,OrderEvent,0ea6e9dc-383b-4645-88f7-930fdfe74618,user-146,50286
product-58,3,OrderEvent,6672c7d8-23e1-4b13-a3dd-960a0eb563a4,user-37,50287
product-232,2,OrderEvent,89ecdcd5-6f04-4a62-a2ca-13e49b8da727,user-222,50288
product-739,2,OrderEvent,89ecdcd5-6f04-4a62-a2ca-13e49b8da727,user-222,50288
product-959,2,OrderEvent,ca5ae104-54fb-46b9-870a-6664e3c47a82,user-51,50289
product-415,3,OrderEvent,38c3e23b-a028-4e71-b122-c875c84af070,user-73,50290
product-322,3,OrderEvent,3599fbf6-3abb-4df9-8e14-afe78eaaecd0,user-12,50291
product-253,2,OrderEvent,a22c254b-d688-445c-981c-b0247091cc97,user-163,50292
product-135,2,OrderEvent,c70a6adf-0637-4cc8-aeab-f1a3485b0f61,user-95,50293
product-241,2,OrderEvent,66511cd8-081d-4a4b-806d-d9cb2c4d84fc,user-6,50294
product-397,1,OrderEvent,79b5471d-1a29-4d31-93ee-afcff40f100e,user-173,50295
product-67,2,OrderEvent,73f7a622-57a6-4cc7-be5b-ebd6cee3b0f5,user-62,50296
product-483,2,OrderEvent,73f7a622-57a6-4cc7-be5b-ebd6cee3b0f5,user-62,50296
product-103,1,OrderEvent,a894d596-470c-4711-9ff8-85610306585d,user-178,50297
product-596,1,OrderEvent,9947fadc-1d93-4df5-a470-c439abbafc8d,user-245,50298
product-25,2,OrderEvent,82923f11-1531-4167-87b8-3be44459793c,user-46,50299
product-746,1,OrderEvent,0a7ba297-74dc-4ddb-855c-bde836817614,user-115,50300
product-412,1,OrderEvent,0a7ba297-74dc-4ddb-855c-bde836817614,user-115,50300
product-392,1,OrderEvent,dc8566f3-1ded-4706-9590-606bdda4afae,user-413,50301
product-337,3,OrderEvent,5c2e551c-fe50-4287-9141-6cc61227eaef,user-185,50302
product-235,3,OrderEvent,14354289-0673-40d0-b6a0-78f314364b2e,user-214,50303
product-330,1,OrderEvent,cc1bb7f8-4e9c-47e0-b5fd-0ed8c2cf8e8b,user-96,50304
product-631,3,OrderEvent,5151d05a-4b73-4c0e-8f43-4931da8e3e8e,user-132,50305
product-597,1,OrderEvent,7e6e66c0-27b8-41bc-9519-9701fd6cf0cc,user-374,50306
product-62,2,OrderEvent,4dfda14f-24d7-466f-aa25-be8679f33aff,user-90,50307
product-8,2,OrderEvent,66ff8631-82a8-4907-bd79-4f3dcd29fefc,user-177,50308
product-167,2,OrderEvent,1bc6e1ce-d88a-41a8-8cbd-296e091443d2,user-39,50309
product-786,3,OrderEvent,ef48a0e5-20fa-4449-b473-27d96775939e,user-213,50310
product-423,3,OrderEvent,64db673c-2c36-4e6c-b37f-cbc182c604d2,user-154,50311
product-307,3,OrderEvent,dae53728-b604-4dd6-8f8b-5371b5a06757,user-147,50312
product-66,2,OrderEvent,dae53728-b604-4dd6-8f8b-5371b5a06757,user-147,50312
product-293,2,OrderEvent,685cfda0-3000-487a-969c-769e17857883,user-188,50313
product-263,3,OrderEvent,89cf7f54-cbc6-433b-9086-95187eddf4f7,user-199,50314
product-653,3,OrderEvent,66bd1138-02ab-4eab-ae81-d04944599920,user-352,50315
product-328,1,OrderEvent,b4c30544-d743-4441-9861-09be9a595a9b,user-188,50316
product-158,1,OrderEvent,e2e59eec-07b2-4fb5-bf52-115feb88982d,user-81,50317
product-17,3,OrderEvent,5170131c-498b-4b48-aa87-4d7482e5c8a7,user-51,50318
product-12,3,OrderEvent,8476ecfa-8dc8-4ec4-b0f7-f32785034f9c,user-49,50319
product-551,3,OrderEvent,8a4113c0-af43-4117-9312-a044da47956d,user-30,50320
product-311,1,OrderEvent,8a4113c0-af43-4117-9312-a044da47956d,user-30,50320
product-136,3,OrderEvent,61db6c84-f7dd-4d24-8841-a62b29755a49,user-71,50321
product-42,1,OrderEvent,7e6caf6e-67b4-443a-8e20-386ce30de472,user-56,50322
product-497,2,OrderEvent,968a76ea-1197-4605-94d6-f0474c485b9a,user-289,50323
product-358,2,OrderEvent,b354cf2a-ee97-4b1f-a40b-fda4a0a441b8,user-165,50324
product-421,1,OrderEvent,64b6e913-b5a0-41ed-a4cc-555f5f9739f6,user-479,50325
product-328,1,OrderEvent,4b73f8f0-9c0f-41d8-afcf-28746ccd4cde,user-23,50326
product-55,2,OrderEvent,5da6522b-5515-4d84-b6be-3a33f303dbc3,user-125,50327
product-347,1,OrderEvent,677836b8-62dd-4f0c-9e0e-ed5a761ec79b,user-193,50328
product-224,1,OrderEvent,677836b8-62dd-4f0c-9e0e-ed5a761ec79b,user-193,50328
product-436,3,OrderEvent,dd4ac5dc-f102-4bf8-a6b0-a5cc6e50ba30,user-160,50329
product-173,3,OrderEvent,17c59d2e-8166-413e-98b0-03147b38ef4c,user-172,50330
product-195,1,OrderEvent,17c59d2e-8166-413e-98b0-03147b38ef4c,user-172,50330
product-327,2,OrderEvent,0db0f2c3-65ba-4629-a5cf-153b569800a0,user-471,50331
product-78,2,OrderEvent,ca52679e-17a3-4f04-a70f-62245ccfb1a2,user-61,50332
product-535,3,OrderEvent,377c3daa-10ef-47ad-bf6a-f90112a7e7ab,user-278,50333
product-45,3,OrderEvent,d0f483f0-61b5-4b1b-ae5b-997ac6910fa8,user-60,50334
product-860,2,OrderEvent,40c40a98-5d20-469a-8937-2975f4f5b864,user-286,50335
product-39,1,OrderEvent,b21f8ac8-0590-44f9-803e-45d7807c4923,user-112,50336
product-7,3,OrderEvent,d9ae066d-53b9-42c5-a33f-943822d29d10,user-46,50337
product-816,3,OrderEvent,643ee200-5da0-4b86-9f93-773352164f25,user-480,50338
product-194,2,OrderEvent,9d9aba5a-aef0-4d8a-b0c4-16062fab8614,user-93,50339
product-288,1,OrderEvent,73ad8bd2-a52a-4044-bdb6-dda3a4228484,user-92,50340
product-140,2,OrderEvent,73ad8bd2-a52a-4044-bdb6-dda3a4228484,user-92,50340
product-623,1,OrderEvent,9fb41655-af44-42a0-b655-36f75075f0cf,user-18,50341
product-111,2,OrderEvent,280745ca-6cc8-4543-a872-b967e1962cad,user-29,50342
product-561,3,OrderEvent,631b4f98-8886-438f-a190-5bc3a72f969e,user-179,50343
product-321,2,OrderEvent,6f81d12a-d69f-4d0e-95f4-b60121d8c7bb,user-68,50344
product-13,1,OrderEvent,6f81d12a-d69f-4d0e-95f4-b60121d8c7bb,user-68,50344
product-40,2,OrderEvent,a985f0c2-607e-474e-a97a-60a6b60d4f6b,user-38,50345
product-189,3,OrderEvent,c5830754-2a4c-4149-a1ce-4a1d07ca5d80,user-151,50346
product-157,2,OrderEvent,d84b95b4-d49b-492a-9698-d28cc8ced811,user-159,50347
product-120,1,OrderEvent,657c0b28-140f-4d04-9d64-85575fdf7b6d,user-90,50348
product-276,2,OrderEvent,e798bec8-93e1-41f1-8898-febd543ad9ba,user-5,50349
product-157,3,OrderEvent,38bae9a5-8f12-44ec-aac8-de1243ff967e,user-19,50350
product-527,2,OrderEvent,38bae9a5-8f12-44ec-aac8-de1243ff967e,user-19,50350
product-427,3,OrderEvent,2b8be53b-7bbd-4862-9cd5-0ef7a76ed185,user-216,50351
product-191,1,OrderEvent,477cf111-6aae-4076-9785-d0225dc4dd0d,user-313,50352
product-395,2,OrderEvent,477cf111-6aae-4076-9785-d0225dc4dd0d,user-313,50352
product-84,1,OrderEvent,77fdc135-5dd7-4495-8fb2-237928235eee,user-300,50353
product-96,1,OrderEvent,ecd67864-470f-43e3-9751-e501ba58f716,user-379,50354
product-478,2,OrderEvent,fda79c4a-b95f-4a70-8287-5ddbe5c37f7f,user-6,50355
product-169,2,OrderEvent,856f6e73-5995-4acd-99e2-39a6cde89c5a,user-69,50356
product-346,2,OrderEvent,44993fb6-37e2-416e-b3bf-fcdeebc88a1a,user-271,50357
product-86,3,OrderEvent,167ee872-ea03-485b-bd04-c36ffd119747,user-60,50358
product-77,3,OrderEvent,54c714e9-bafd-4f75-b987-64c9cbaa3f74,user-103,50359
product-122,1,OrderEvent,93e281bd-cf4e-49dc-9059-dc3c5389b268,user-33,50360
product-109,3,OrderEvent,ea2df82a-bc45-420b-97eb-277cc6ca8575,user-27,50361
product-101,3,OrderEvent,a30b5608-b01a-49a7-9178-56d17ad1cd5e,user-16,50362
product-565,2,OrderEvent,bf100b5c-a8ad-441c-8654-f2e4e9918b93,user-441,50363
product-77,3,OrderEvent,3a02b358-ac1b-4465-8513-a40e69033ca7,user-81,50364
product-94,2,OrderEvent,72f23256-1fda-4bda-87e4-541a296dd0a2,user-200,50365
product-157,2,OrderEvent,b5e79b6c-571e-430a-8605-806285035fc0,user-97,50366
product-376,1,OrderEvent,dbb2c0b8-192c-47f5-b715-b3e7991282fe,user-4,50367
product-404,3,OrderEvent,c1829edc-75ca-4e46-b78c-90b74d84dabc,user-195,50368
product-275,2,OrderEvent,74380246-8ab8-48b7-8746-b48df81289ee,user-179,50369
product-66,2,OrderEvent,61087bab-de00-4689-baa1-2bb2d5d2fef2,user-24,50370
product-108,1,OrderEvent,61087bab-de00-4689-baa1-2bb2d5d2fef2,user-24,50370
product-256,3,OrderEvent,3c70bb11-8a45-42ad-9a52-2b0b0fdd4397,user-10,50371
product-304,3,OrderEvent,3a102587-1be4-44c6-997c-c47b6ddeabd8,user-19,50372
product-403,2,OrderEvent,43bbba23-2e5c-4c84-9fef-d3ed73ce04d6,user-207,50373
product-306,2,OrderEvent,a6f9422b-618e-4c2e-99dd-e1f011861c05,user-242,50374
product-337,1,OrderEvent,35ce5692-764e-48d9-a298-2d8b8b054a01,user-362,50375
product-74,1,OrderEvent,e5e5df29-e0ea-43e0-99f1-054150697306,user-18,50376
product-62,1,OrderEvent,e5e5df29-e0ea-43e0-99f1-054150697306,user-18,50376
product-65,3,OrderEvent,fa9dad65-48ba-4d1b-a508-d9cf641d10e6,user-36,50377
product-150,2,OrderEvent,bcaed705-3e2d-4e43-8c50-402c0801dc3a,user-248,50378
product-265,3,OrderEvent,89d33720-6f8b-4e41-9fb4-cdfa98c3892a,user-196,50379
product-196,3,OrderEvent,a5b5855e-0b72-4dfe-9d09-6cc233b2631c,user-67,50380
product-331,1,OrderEvent,a5b5855e-0b72-4dfe-9d09-6cc233b2631c,user-67,50380
product-40,3,OrderEvent,8e219b04-68b2-4c36-8d9a-8eb2150f281a,user-28,50381
product-139,3,OrderEvent,cd62bc5c-4a99-41be-b9be-5378ec0c72b2,user-89,50382
product-61,2,OrderEvent,c10f1dfd-d0ad-4c2e-9855-93c12bcef602,user-85,50383
product-226,1,OrderEvent,5d5f65d7-c05c-457c-b2bd-e6a0d91fe65c,user-32,50384
product-21,1,OrderEvent,5d5f65d7-c05c-457c-b2bd-e6a0d91fe65c,user-32,50384
product-416,1,OrderEvent,a2001e13-4b86-4eff-be06-33f2a9556d11,user-224,50385
product-6,3,OrderEvent,ad3ce09a-8614-443b-958a-b5b0ebfac522,user-46,50386
product-777,1,OrderEvent,de39ac49-35e8-46b4-af56-8a9b207f1d7a,user-386,50387
product-240,2,OrderEvent,384c4eeb-d7f4-4c4c-823c-0dcc6f237409,user-192,50388
product-507,2,OrderEvent,af66aca6-0fb3-4fbb-8583-d6c4716fdd7a,user-59,50389
product-259,1,OrderEvent,e0c06c40-2fe6-4e5a-ad36-41499d1ca0d7,user-115,50390
product-527,2,OrderEvent,e0c06c40-2fe6-4e5a-ad36-41499d1ca0d7,user-115,50390
product-237,1,OrderEvent,8a77692b-ad45-4b87-b5a8-1e382d024817,user-228,50391
product-279,1,OrderEvent,6a983c7e-3ea5-4ae5-9eff-b17e65a09039,user-32,50392
product-404,1,OrderEvent,6a983c7e-3ea5-4ae5-9eff-b17e65a09039,user-32,50392
product-258,1,OrderEvent,695202f3-3ab6-4528-b798-ef504dc91d8f,user-153,50393
product-765,2,OrderEvent,19d2ffaf-55ed-4c30-8ec3-49506e2304ed,user-272,50394
product-67,2,OrderEvent,956f592b-b69e-4655-88ea-3823e071356a,user-15,50395
product-74,2,OrderEvent,66037aba-9545-4d86-aa7c-8bb29292905e,user-100,50396
product-105,2,OrderEvent,dbb67f33-f1f3-4dc8-bfc8-babe7b91628f,user-115,50397
product-606,3,OrderEvent,5adca23c-b796-493f-b00a-8adf3566d15f,user-151,50398
product-270,3,OrderEvent,b18b894b-715c-423b-9f12-a6f96a773d55,user-36,50399
product-86,2,OrderEvent,cd686fce-706c-40c7-bec0-c087ad9c8ca5,user-306,50400
product-118,2,OrderEvent,cd686fce-706c-40c7-bec0-c087ad9c8ca5,user-306,50400
product-785,2,OrderEvent,87491acc-2050-4e2e-89bb-9f795fcf149e,user-237,50401
product-112,3,OrderEvent,7b448650-69a1-43ee-b7ac-fd86e6d73817,user-85,50402
product-173,1,OrderEvent,6294c0c3-60dd-462c-9384-ff03d29039f8,user-84,50403
product-110,1,OrderEvent,ec825bd6-1952-46b8-aa38-d3caa14141bd,user-59,50404
product-18,2,OrderEvent,6b2b5834-63ac-47d4-a8c2-2103451cf336,user-98,50405
product-58,1,OrderEvent,f10803e2-4b0a-46b7-a285-310f60757c2e,user-166,50406
product-376,3,OrderEvent,28464fa0-4e10-4ce5-8170-bf8d0986c708,user-281,50407
product-537,1,OrderEvent,426e1273-39e4-4842-a66b-6c98c6e992de,user-101,50408
product-61,1,OrderEvent,426e1273-39e4-4842-a66b-6c98c6e992de,user-101,50408
product-188,3,OrderEvent,21f5b42f-5696-45aa-a14e-25baa7d6ee0b,user-47,50409
product-84,1,OrderEvent,701feb33-4b6e-47ef-bd83-303427f1666d,user-197,50410
product-429,2,OrderEvent,701feb33-4b6e-47ef-bd83-303427f1666d,user-197,50410
product-96,1,OrderEvent,2587250a-5a09-4b4d-9ff4-5fb2173085c6,user-53,50411
product-279,2,OrderEvent,570e70b3-a297-4604-8f48-27a3e8065a3f,user-114,50412
product-177,2,OrderEvent,d4813dd7-71b3-4e71-895d-026e299e1586,user-20,50413
product-171,1,OrderEvent,8921c45d-da34-4007-86c3-3e5057f7a069,user-111,50414
product-45,2,OrderEvent,21362f38-2e5a-4ba9-a927-f9556202a4ca,user-194,50415
product-25,3,OrderEvent,cbc6fa42-8b42-4b56-84db-0d2066fc92fe,user-109,50416
product-101,2,OrderEvent,6a9e9934-dd0c-43ec-b30d-0cefc3cc834a,user-45,50417
product-428,2,OrderEvent,fd7407d5-f592-44bf-9ba7-e117d2100786,user-146,50418
product-91,2,OrderEvent,2e0f07b6-8bf1-4d22-a8e7-645f4aef742f,user-58,50419
product-81,2,OrderEvent,faa3fac2-aeba-4f6f-b7bf-646953035b1b,user-196,50420
product-75,2,OrderEvent,faa3fac2-aeba-4f6f-b7bf-646953035b1b,user-196,50420
product-248,2,OrderEvent,521f121b-b3ce-450b-9dd4-f81f41f911cf,user-166,50421
product-61,3,OrderEvent,a30ab9fc-0dd8-4131-92be-fc5d7773daea,user-175,50422
product-434,1,OrderEvent,bc3d66b8-84e8-493f-bdb4-86e56af44980,user-103,50423
product-34,3,OrderEvent,cad3eef2-f5a7-483b-96da-761ae3e7f39f,user-5,50424
product-128,1,OrderEvent,6784b815-fd2c-408a-b2cb-5707edc44935,user-39,50425
product-122,1,OrderEvent,1635c437-67f5-4d90-8811-544ffc8aa682,user-2,50426
product-387,2,OrderEvent,dbdd7fc9-af0c-45f0-a268-3c4a8c9828dc,user-244,50427
product-438,2,OrderEvent,3adb0865-f072-4db3-af21-4a442ca43082,user-262,50428
product-32,1,OrderEvent,52cc97e2-851e-4ba2-8ad8-af5aa7d277ac,user-70,50429
product-179,1,OrderEvent,8dac6ca4-4c1e-4e64-aecc-b3f1fd63986a,user-63,50430
product-203,2,OrderEvent,8dac6ca4-4c1e-4e64-aecc-b3f1fd63986a,user-63,50430
product-434,2,OrderEvent,458a52d9-8164-4a8a-a650-c7f9d3db703a,user-177,50431
product-693,1,OrderEvent,9f2b25e2-c6d3-4b5c-995d-d651396c4238,user-262,50432
product-203,1,OrderEvent,9f2b25e2-c6d3-4b5c-995d-d651396c4238,user-262,50432
product-719,1,OrderEvent,fdd161d8-a0d0-4ce0-aa3e-508406feeb20,user-79,50433
product-701,2,OrderEvent,11d42575-e53a-4543-941d-7eacb968db0a,user-292,50434
product-85,3,OrderEvent,dcb51614-492d-4ec9-bbae-dba615fda4e1,user-94,50435
product-256,1,OrderEvent,2b8074d6-c286-4234-a8e9-639d8c1d4739,user-486,50436
product-612,1,OrderEvent,e240f1fb-fbca-4253-a268-165823967672,user-308,50437
product-119,2,OrderEvent,6c0f05b6-3abe-4e83-b09d-c3e5c66a6aa4,user-86,50438
product-466,2,OrderEvent,f0181bb0-b29d-462d-97f8-b299001483d3,user-138,50439
product-104,1,OrderEvent,2e79f45d-77f9-4dce-97a8-2f24a9fc696b,user-232,50440
product-320,2,OrderEvent,2e79f45d-77f9-4dce-97a8-2f24a9fc696b,user-232,50440
product-100,1,OrderEvent,5e3ad3a8-1093-4696-973c-4e4407c34274,user-200,50441
product-67,2,OrderEvent,90242d52-1ad8-44e7-ad61-7209844d28d3,user-334,50442
product-730,2,OrderEvent,cdfaf572-0bf7-4473-ae05-d3c47ca1a5b8,user-378,50443
product-362,3,OrderEvent,39aa29f6-79b2-49ef-b682-10d28407df88,user-173,50444
product-776,2,OrderEvent,3c309a9c-f13f-480a-831d-01babbc90d32,user-134,50445
product-240,2,OrderEvent,aed5d07d-8337-4498-ba49-9d33a5b1f848,user-10,50446
product-512,2,OrderEvent,908542f3-c0dd-45af-8733-5488063a7aeb,user-43,50447
product-39,1,OrderEvent,07760153-432a-4404-9a0b-ccb4ddd13421,user-6,50448
product-83,2,OrderEvent,903a8a2d-0a6c-44c9-967c-81cf7d120be0,user-47,50449
product-330,2,OrderEvent,ad26b9d9-c653-4616-b45c-d98a636af2ca,user-120,50450
product-50,2,OrderEvent,ad26b9d9-c653-4616-b45c-d98a636af2ca,user-120,50450
product-166,1,OrderEvent,d9e12a5b-0787-40aa-a56c-cc15b7d14b57,user-12,50451
product-370,3,OrderEvent,cdd10ee2-6346-4b59-a6df-1e97c1aca647,user-267,50452
product-404,2,OrderEvent,a9c188f1-e457-4a0e-aa28-a093dd72926a,user-200,50453
product-27,2,OrderEvent,61c30a90-ea0d-4941-a7e9-57276958fe8e,user-97,50454
product-230,2,OrderEvent,3c36e3df-9965-428f-b7bf-ebd6e2322000,user-179,50455
product-346,3,OrderEvent,75098569-e1a1-44bb-b937-b4c031b9c004,user-99,50456
product-500,1,OrderEvent,75098569-e1a1-44bb-b937-b4c031b9c004,user-99,50456
product-135,2,OrderEvent,350dbcc5-5996-4704-9c09-b1b2f3e329f0,user-65,50457
product-45,2,OrderEvent,960d94d0-1f63-4652-aabd-13266b096af6,user-176,50458
product-361,3,OrderEvent,9054d7da-9c77-4ea7-8f62-33db4116bebd,user-52,50459
product-336,1,OrderEvent,9f5ed11d-cf06-4331-9e25-3fd806061b12,user-139,50460
product-767,2,OrderEvent,9f5ed11d-cf06-4331-9e25-3fd806061b12,user-139,50460
product-850,2,OrderEvent,87d7b6c4-8e19-4492-9e3d-ad056c8e61da,user-102,50461
product-94,2,OrderEvent,c0d8b4ad-c6af-4e85-a2f7-79fe0289d608,user-61,50462
product-295,2,OrderEvent,1a043444-c535-417a-8247-de224a5fa2a1,user-45,50463
product-34,2,OrderEvent,f9ee299b-e992-4b33-ba9e-c34003b96308,user-127,50464
product-196,2,OrderEvent,f9ee299b-e992-4b33-ba9e-c34003b96308,user-127,50464
product-119,3,OrderEvent,1a131109-df22-41b9-a168-02b6cfa3861a,user-89,50465
product-366,1,OrderEvent,6a42a726-ccbc-4eaa-8583-9fbd01701d51,user-299,50466
product-110,2,OrderEvent,933439b2-b5e8-479a-88c5-8e8021bbf3aa,user-65,50467
product-401,2,OrderEvent,1540d5bb-90a1-4437-8a22-3d56422afe7c,user-77,50468
product-327,3,OrderEvent,637d9f11-8061-4cd6-92de-a8f119deea23,user-63,50469
product-963,1,OrderEvent,52a4b7c6-9280-4e6e-b44c-caccf3afaa31,user-346,50470
product-134,2,OrderEvent,52a4b7c6-9280-4e6e-b44c-caccf3afaa31,user-346,50470
product-808,3,OrderEvent,1e3d16d3-e514-4a33-8702-9b992fb775fc,user-286,50471
product-451,3,OrderEvent,35ee66f6-b927-40f3-89de-08e6327ce416,user-53,50472
product-190,1,OrderEvent,35ee66f6-b927-40f3-89de-08e6327ce416,user-53,50472
product-373,2,OrderEvent,80cbb7d2-0a6b-4078-913d-dbf7650c820e,user-90,50473
product-280,3,OrderEvent,376e4f7d-8e6d-4665-8325-12c4e9b888ab,user-299,50474
product-447,3,OrderEvent,9afe2ef1-1e60-4273-901b-2209fa084577,user-32,50475
product-434,3,OrderEvent,77d41142-972e-482c-b007-27888d5dc91c,user-181,50476
product-256,2,OrderEvent,2128f2df-0971-4a2d-b53d-9320afb3e2d7,user-116,50477
product-188,3,OrderEvent,f1b3fdaf-b573-4d1c-bbad-fc43ad3b8008,user-20,50478
product-440,3,OrderEvent,f174ea92-cdee-44e2-869b-8cc9e494d361,user-85,50479
product-93,1,OrderEvent,a52ac3f0-84db-4ba9-b76f-a5b9a803ab9f,user-139,50480
product-128,2,OrderEvent,a52ac3f0-84db-4ba9-b76f-a5b9a803ab9f,user-139,50480
product-31,2,OrderEvent,a52ac3f0-84db-4ba9-b76f-a5b9a803ab9f,user-139,50480
product-83,1,OrderEvent,b725623a-f353-4006-80c3-aa87a5205eec,user-162,50481
product-120,2,OrderEvent,276f6f55-134a-4e5b-aaee-fb60f5eaee62,user-59,50482
product-44,2,OrderEvent,7d49ed79-81e6-4d3b-a795-19cb4df3e1ed,user-63,50483
product-196,3,OrderEvent,c1f1a5a2-ce9d-4518-ba7d-22016e6a8749,user-29,50484
product-178,2,OrderEvent,e447bffc-b93a-465c-8581-767e834d4e18,user-92,50485
product-182,3,OrderEvent,23157c8f-80b4-441f-b7b8-8ebbdb1ae0f1,user-76,50486
product-570,3,OrderEvent,5202437b-eb89-42cf-a24c-f0d348f5f5cc,user-95,50487
product-330,1,OrderEvent,04af7b4f-1dec-41fc-a1a2-37148bd352f2,user-346,50488
product-234,3,OrderEvent,f106de75-32c6-443b-96f0-f0e7bc0abeea,user-97,50489
product-894,2,OrderEvent,035680c1-790d-4d67-a4fb-e1957e228120,user-188,50490
product-7,2,OrderEvent,035680c1-790d-4d67-a4fb-e1957e228120,user-188,50490
product-79,3,OrderEvent,f3b4594a-7601-4b48-8327-ef12dd94b695,user-31,50491
product-32,1,OrderEvent,400be6d5-1de5-48ab-b918-7fc12d5e33b1,user-65,50492
product-198,1,OrderEvent,6328863b-3abe-485e-b715-149224848efb,user-12,50493
product-66,2,OrderEvent,6acc8dfb-03cc-49ae-96ea-e07878e6b73e,user-15,50494
product-135,2,OrderEvent,731a2825-5722-4dba-a425-34886a97fe68,user-118,50495
product-499,1,OrderEvent,1c1b0c36-f7ba-4eab-8cd9-f03d39e57a40,user-232,50496
product-127,1,OrderEvent,bc519019-2689-44d1-b46c-bfb6ab4dcc42,user-30,50497
product-372,1,OrderEvent,cc9391c9-cb46-4897-8147-b4f0b057907b,user-129,50498
